id;platform;url;license;type;file_num_speakers;file_MOS;file_duration_ms;file_duration;file_duration_transcribed;segment_from_ms;segment_from;segment_to_ms;segment_to;segment_duration_ms;segment_duration;segment_speaker_num;segment_speaker_sex;segment_speaker_age;segment_text_len;segment_text_letters;segment_text_words
3010_37;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;157763.1821;00:02:37.763;158562.9379;00:02:38.562;799.75579999998;00:00:00.799;6;F;<14;7;6;1
3010_38;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;158562.9379;00:02:38.562;160511.7809;00:02:40.511;1948.843;00:00:01.948;3;F;19-29;32;25;6
3010_39;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;162404.3328;00:02:42.404;164052.6845;00:02:44.052;1648.3517;00:00:01.648;3;F;19-29;37;28;8
3010_40;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;165005.0654;00:02:45.005;165682.9842;00:02:45.682;677.91880000001;00:00:00.677;3;F;19-29;7;5;2
3010_41;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;166386.6031;00:02:46.386;174634.2479;00:02:54.634;8247.6448;00:00:08.247;6;F;<14;110;84;23
3010_42;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;174634.2479;00:02:54.634;187187.2388;00:03:07.187;12552.9909;00:00:12.552;3;F;19-29;225;187;34
3010_43;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;187303.2339;00:03:07.303;189103.6383;00:03:09.103;1800.4044;00:00:01.800;3;F;19-29;22;18;3
3010_44;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;189103.6383;00:03:09.103;231175.2388;00:03:51.175;42071.6005;00:00:42.071;7;F;19-29;594;469;105
3010_45;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;231224.0788;00:03:51.224;242259.3288;00:04:02.259;11035.25;00:00:11.035;3;F;19-29;204;176;25
3010_46;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;242319.3362;00:04:02.319;266474.0731;00:04:26.474;24154.7369;00:00:24.154;8;F;30-50;340;281;53
3010_47;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;266748.7984;00:04:26.748;274504.3813;00:04:34.504;7755.5829;00:00:07.755;3;F;19-29;145;118;23
3010_48;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;274504.3813;00:04:34.504;282525.4354;00:04:42.525;8021.0541;00:00:08.021;9;M;<14;54;38;11
3010_49;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;284055.4023;00:04:44.055;289394.1163;00:04:49.394;5338.714;00:00:05.338;9;M;<14;45;29;8
3010_50;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;291030.2579;00:04:51.030;305940.7393;00:05:05.940;14910.4814;00:00:14.910;9;M;<14;111;85;22
3010_51;Youtube;https://www.youtube.com/watch?v=rAz8KZQP_FQ;CC Attribution;Read;9;5;308593.16666667;0:05:08;0:05:08;305964.591;00:05:05.964;306626.2948;00:05:06.626;661.70379999996;00:00:00.661;2;F;19-29;6;5;1
3012_1;Youtube;https://www.youtube.com/watch?v=CGxllcjdDHg;CC Attribution;Spontaneous;1;4;14257.033333333;0:00:14;0:00:14;166.6667;00:00:00.166;9732.8684;00:00:09.732;9566.2017;00:00:09.566;1;F;<14;92;70;22
3012_2;Youtube;https://www.youtube.com/watch?v=CGxllcjdDHg;CC Attribution;Spontaneous;1;4;14257.033333333;0:00:14;0:00:14;9976.1905;00:00:09.976;13365.0794;00:00:13.365;3388.8889;00:00:03.388;1;F;<14;42;32;9
3001_1;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;4000;00:00:04.000;31435.0793;00:00:31.435;27435.0793;00:00:27.435;1;F;19-29;453;360;84
3001_2;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;31459.0793;00:00:31.459;31809.0793;00:00:31.809;350;00:00:00.350;2;F;19-29;11;9;2
3001_3;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;31845;00:00:31.845;39277.8549;00:00:39.277;7432.8549;00:00:07.432;1;F;19-29;227;184;40
3001_4;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;43390.0907;00:00:43.390;44776.6167;00:00:44.776;1386.526;00:00:01.386;2;F;19-29;23;18;4
3001_5;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;44800.6167;00:00:44.800;53043.8625;00:00:53.043;8243.2458;00:00:08.243;1;F;19-29;114;88;25
3001_6;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;105035.6856;00:01:45.035;113282.1021;00:01:53.282;8246.4165;00:00:08.246;1;F;19-29;137;103;26
3001_7;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;195000.1021;00:03:15.000;199477.9977;00:03:19.477;4477.8956;00:00:04.477;1;F;19-29;47;34;11
3001_8;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;234297.8859;00:03:54.297;237438.5329;00:03:57.438;3140.647;00:00:03.140;1;F;19-29;45;35;9
3001_9;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;238675.6863;00:03:58.675;243112.3598;00:04:03.112;4436.6735;00:00:04.436;1;F;19-29;106;81;23
3001_10;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;268954.328;00:04:28.954;271744.9864;00:04:31.744;2790.6584;00:00:02.790;1;F;19-29;40;33;6
3001_11;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;273441.4149;00:04:33.441;282277.5813;00:04:42.277;8836.1664;00:00:08.836;1;F;19-29;162;122;38
3001_12;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;282277.5813;00:04:42.277;282654.5654;00:04:42.654;376.9841;00:00:00.376;2;F;19-29;6;5;1
3001_13;Youtube;https://www.youtube.com/watch?v=M2vKpBQ4sqU;CC Attribution;Spontaneous;2;5;293964.609375;0:04:53;0:04:53;282767.4936;00:04:42.767;289903.1882;00:04:49.903;7135.6946;00:00:07.135;1;F;19-29;108;83;22
3016_1;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;3468.254;00:00:03.468;32172.5918;00:00:32.172;28704.3378;00:00:28.704;1;F;30-50;467;375;81
3016_2;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;32197.5918;00:00:32.197;33616.0442;00:00:33.616;1418.4524;00:00:01.418;1;F;30-50;27;22;5
3016_3;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;33943.4252;00:00:33.943;35887.8696;00:00:35.887;1944.4444;00:00:01.944;1;F;30-50;21;17;4
3016_4;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;36539.0958;00:00:36.539;53992.1112;00:00:53.992;17453.0154;00:00:17.453;1;F;30-50;252;202;43
3016_5;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;54044.5641;00:00:54.044;65038.5488;00:01:05.038;10993.9847;00:00:10.993;2;F;30-50;152;118;28
3016_6;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;65656.5787;00:01:05.656;75732.0862;00:01:15.732;10075.5075;00:00:10.075;1;F;30-50;152;121;27
3016_7;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;76357.7539190476;00:01:16.357;92346.9751;00:01:32.346;15989.221180952;00:00:15.989;3;M;30-50;329;262;61
3016_8;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;92789.33;00:01:32.789;101334.2188;00:01:41.334;8544.8888;00:00:08.544;3;M;30-50;190;151;37
3016_9;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;101478.0681;00:01:41.478;109366.2313;00:01:49.366;7888.1632;00:00:07.888;1;F;30-50;107;88;17
3016_10;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;109798.3617;00:01:49.798;127294.9319;00:02:07.294;17496.5702;00:00:17.496;2;F;30-50;218;173;35
3016_11;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;127596.2573;00:02:07.596;155733.415;00:02:35.733;28137.1577;00:00:28.137;2;F;30-50;386;318;60
3016_12;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;156122.7109;00:02:36.122;174750.5465;00:02:54.750;18627.8356;00:00:18.627;1;F;30-50;271;219;50
3016_13;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;175242.7869;00:02:55.242;195957.0125;00:03:15.957;20714.2256;00:00:20.714;2;F;30-50;321;252;59
3016_14;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;195957.0125;00:03:15.957;205367.5329;00:03:25.367;9410.5204;00:00:09.410;1;F;30-50;133;100;26
3016_15;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;208918.4264;00:03:28.918;216272.5624;00:03:36.272;7354.136;00:00:07.354;1;F;30-50;85;64;16
3016_16;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;216272.5624;00:03:36.272;237768.712;00:03:57.768;21496.1496;00:00:21.496;3;M;30-50;382;299;73
3016_17;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;238026.6485;00:03:58.026;263308.2994;00:04:23.308;25281.6509;00:00:25.281;3;M;30-50;476;375;84
3016_18;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;263984.4161;00:04:23.984;276688.5238;00:04:36.688;12704.1077;00:00:12.704;1;F;30-50;158;128;28
3016_19;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;277204.3968;00:04:37.204;288140.9257;00:04:48.140;10936.5289;00:00:10.936;3;M;30-50;175;141;31
3016_20;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;288493.1083;00:04:48.493;307464.9604;00:05:07.464;18971.8521;00:00:18.971;3;M;30-50;359;274;62
3016_21;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;308025.4762;00:05:08.025;309300.2778;00:05:09.300;1274.8016;00:00:01.274;1;F;30-50;20;15;4
3016_22;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;309721.9048;00:05:09.721;310118.7302;00:05:10.118;396.82539999997;00:00:00.396;2;F;30-50;6;5;1
3016_23;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;310594.9207;00:05:10.594;316514.1384;00:05:16.514;5919.2177;00:00:05.919;1;F;30-50;91;68;16
3016_24;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;316514.1384;00:05:16.514;338784.2007;00:05:38.784;22270.0623;00:00:22.270;2;F;30-50;320;260;54
3016_25;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;339042.1372;00:05:39.042;362284.4591;00:06:02.284;23242.3219;00:00:23.242;2;F;30-50;314;243;60
3016_26;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;362587.0385;00:06:02.587;375359.2817;00:06:15.359;12772.2432;00:00:12.772;2;F;30-50;188;141;33
3016_27;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;376435.6706;00:06:16.435;382859.1134;00:06:22.859;6423.4428;00:00:06.423;2;F;30-50;78;57;13
3016_28;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;384969.8832;00:06:24.969;385758.9456;00:06:25.758;789.0624;00:00:00.789;1;F;30-50;16;10;3
3016_29;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;388685.2755;00:06:28.685;400011.7415;00:06:40.011;11326.466;00:00:11.326;2;F;30-50;149;112;25
3016_30;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;402100.7035;00:06:42.100;404813.9972;00:06:44.813;2713.2937;00:00:02.713;2;F;30-50;48;39;9
3016_31;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;405447.3033;00:06:45.447;427752.2925;00:07:07.752;22304.9892;00:00:22.304;1;F;30-50;319;254;57
3016_32;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;428133.4654;00:07:08.133;449529.788;00:07:29.529;21396.3226;00:00:21.396;2;F;30-50;297;225;57
3016_33;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;451543.2534;00:07:31.543;478476.8458;00:07:58.476;26933.5924;00:00:26.933;1;F;30-50;325;252;58
3016_34;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;478640.6632;00:07:58.640;507385.7369;00:08:27.385;28745.0737;00:00:28.745;1;F;30-50;366;278;65
3016_35;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;508174.4274;00:08:28.174;516750.695;00:08:36.750;8576.2676;00:00:08.576;1;F;30-50;110;78;18
3016_36;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;517216.281228571;00:08:37.216;527666.6417;00:08:47.666;10450.360471429;00:00:10.450;3;M;30-50;190;154;30
3016_37;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;528274.4399;00:08:48.274;548436.6033;00:09:08.436;20162.1634;00:00:20.162;3;M;30-50;290;234;44
3016_38;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;548505.135;00:09:08.505;560742.2382;00:09:20.742;12237.1032;00:00:12.237;3;M;30-50;200;161;34
3016_39;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;560774.8849;00:09:20.774;586575.5715;00:09:46.575;25800.6866;00:00:25.800;3;M;30-50;394;313;65
3016_40;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;586592.8412;00:09:46.592;587614.6666;00:09:47.614;1021.8254;00:00:01.021;1;F;30-50;16;11;5
3016_41;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;588963.873;00:09:48.963;594738.2625;00:09:54.738;5774.3894999999;00:00:05.774;1;F;30-50;121;102;18
3016_42;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;595204.1122;00:09:55.204;607034.7914;00:10:07.034;11830.6792;00:00:11.830;3;M;30-50;226;175;42
3016_43;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;607585.3866;00:10:07.585;625796.9252;00:10:25.796;18211.5386;00:00:18.211;1;F;30-50;201;166;30
3016_44;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;626645.1395;00:10:26.645;649030.3764;00:10:49.030;22385.2369;00:00:22.385;2;F;30-50;320;248;57
3016_45;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;649836.738071428;00:10:49.836;668538.025;00:11:08.538;18701.286928572;00:00:18.701;2;F;30-50;268;216;45
3016_46;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;668914.9524;00:11:08.914;698544.8639;00:11:38.544;29629.9115;00:00:29.629;2;F;30-50;399;318;64
3016_47;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;698678.7925;00:11:38.678;705069.8101;00:11:45.069;6391.0176;00:00:06.391;2;F;30-50;98;75;20
3016_48;Youtube;https://www.youtube.com/watch?v=q0UwZ1tCTBE;CC Attribution;Spontaneous;3;5;731962.578125;0:12:11;0:12:11;705283.1037;00:11:45.283;728536.7063;00:12:08.536;23253.6026;00:00:23.253;1;F;30-50;375;297;70
3017_1;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;12908.5866;00:00:12.908;15303.17;00:00:15.303;2394.5834;00:00:02.394;1;M;50-70;40;33;6
3017_2;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;16884.7628;00:00:16.884;44764.6804;00:00:44.764;27879.9176;00:00:27.879;1;M;50-70;329;261;55
3017_3;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;44764.6804;00:00:44.764;59244.6387;00:00:59.244;14479.9583;00:00:14.479;1;M;50-70;187;147;33
3017_4;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;59244.6387;00:00:59.244;82145.4263;00:01:22.145;22900.7876;00:00:22.900;1;M;50-70;314;249;59
3017_5;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;82145.4263;00:01:22.145;96093.3197;00:01:36.093;13947.8934;00:00:13.947;1;M;50-70;216;175;39
3017_6;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;96093.3197;00:01:36.093;120056.9206;00:02:00.056;23963.6009;00:00:23.963;1;M;50-70;331;267;57
3017_7;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;120056.9206;00:02:00.056;144509.8912;00:02:24.509;24452.9706;00:00:24.452;1;M;50-70;284;230;48
3017_8;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;144509.8912;00:02:24.509;161853.8277;00:02:41.853;17343.9365;00:00:17.343;1;M;50-70;262;211;44
3017_9;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;161853.8277;00:02:41.853;165680.2177;00:02:45.680;3826.39;00:00:03.826;1;M;50-70;59;47;12
3017_10;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;165680.2177;00:02:45.680;185225;00:03:05.225;19544.7823;00:00:19.544;1;M;50-70;283;222;48
3017_11;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;185225;00:03:05.225;197741.8579;00:03:17.741;12516.8579;00:00:12.516;1;M;50-70;181;142;35
3017_12;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;198168.6965;00:03:18.168;206311.4308;00:03:26.311;8142.7343;00:00:08.142;1;M;50-70;124;100;21
3017_13;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;206751.9373;00:03:26.751;221251.0512;00:03:41.251;14499.1139;00:00:14.499;1;M;50-70;240;194;45
3017_14;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;221251.0512;00:03:41.251;246896.997;00:04:06.896;25645.9458;00:00:25.645;1;M;50-70;384;301;74
3017_15;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;246896.997;00:04:06.896;259863.9857;00:04:19.863;12966.9887;00:00:12.966;1;M;50-70;226;177;43
3017_16;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;260572.9804;00:04:20.572;278653.2676;00:04:38.653;18080.2872;00:00:18.080;1;M;50-70;230;189;35
3017_17;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;278653.2676;00:04:38.653;299119.6387;00:04:59.119;20466.3711;00:00:20.466;1;M;50-70;313;242;61
3017_18;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;299161.9667;00:04:59.161;311857.2374;00:05:11.857;12695.2707;00:00:12.695;1;M;50-70;167;138;28
3017_19;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;341876.5979;00:05:41.876;363383.9751;00:06:03.383;21507.3772;00:00:21.507;1;M;50-70;276;224;45
3017_20;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;363470.4058;00:06:03.470;375152.1965;00:06:15.152;11681.7907;00:00:11.681;1;M;50-70;155;122;29
3017_21;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;375321.5087;00:06:15.321;385716.5783;00:06:25.716;10395.0696;00:00:10.395;1;M;50-70;137;111;24
3017_22;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;386123.2895;00:06:26.123;401060.1557;00:06:41.060;14936.8662;00:00:14.936;1;M;50-70;203;169;32
3017_23;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;401647.4573;00:06:41.647;423080.0635;00:07:03.080;21432.6062;00:00:21.432;1;M;50-70;268;223;41
3017_24;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;423833.1322;00:07:03.833;424833.1322;00:07:04.833;1000;00:00:01.000;1;M;50-70;4;3;1
3017_25;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;426473.3439;00:07:06.473;431990.6236;00:07:11.990;5517.2797;00:00:05.517;1;M;50-70;49;43;6
3017_26;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;432650.6471;00:07:12.650;440140.1338;00:07:20.140;7489.4867;00:00:07.489;1;M;50-70;124;99;25
3017_27;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;441238.5539;00:07:21.238;461921.1157;00:07:41.921;20682.5618;00:00:20.682;1;M;50-70;220;177;40
3017_28;Youtube;https://www.youtube.com/watch?v=AqPrZs63u6c;CC Attribution;Spontaneous;1;5;638177.1875;0:10:38;0:10:38;462355.6039;00:07:42.355;481501.7166;00:08:01.501;19146.1127;00:00:19.146;1;M;50-70;266;205;51
